date,flight_number,departure,destination,travel_class,service,component,dish_type,region,passengers,ratio,load_factor,price_per_dish,co2_per_item,departure_time,arrival_time,flight_duration,route,departure_latitude,departure_longitude,destination_latitude,destination_longitude,departure_tavg,departure_tmin,departure_tmax,departure_prcp,departure_snow,departure_wdir,departure_wspd,departure_wpgt,departure_pres,departure_tsun,destination_tavg,destination_tmin,destination_tmax,destination_prcp,destination_snow,destination_wdir,destination_wspd,destination_wpgt,destination_pres,destination_tsun
2025-04-27,4Y001,FRA,JFK,Business,Second,Dinner,Veg,North America,52,0.6,1.2,4.5,1.2,11:28,14:28,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,9.2,5.6,13.3,0.0,0.0,186.0,18.4,,1032.3,
2025-04-27,4Y002,FRA,SIN,Business,First,Starter,Meat,Asia,41,0.6,1.2,5.0,2.5,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Starter,Veg,Asia,41,0.6,1.2,4.5,1.2,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Main,Meat,Asia,41,0.4,1.2,5.0,2.5,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Main,Veg,Asia,41,0.4,1.2,4.5,1.2,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Main,Fish,Asia,41,0.4,1.2,6.0,3.0,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Dessert,Cheese,Asia,41,0.6,1.2,3.5,1.8,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,First,Dessert,Sweet,Asia,41,0.6,1.2,2.5,0.8,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,Second,Breakfast,Breakfast,Asia,41,1.0,1.0,4.0,1.5,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,Second,Dinner,Meat,Asia,41,0.6,1.2,5.0,2.5,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y002,FRA,SIN,Business,Second,Dinner,Veg,Asia,41,0.6,1.2,4.5,1.2,08:11,16:11,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,30.5,28.2,33.5,3.2,,67.0,9.1,,1007.4,
2025-04-27,4Y003,FRA,LAX,Business,First,Starter,Meat,North America,37,0.6,1.2,5.0,2.5,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Starter,Veg,North America,37,0.6,1.2,4.5,1.2,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Main,Meat,North America,37,0.4,1.2,5.0,2.5,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Main,Veg,North America,37,0.4,1.2,4.5,1.2,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Main,Fish,North America,37,0.4,1.2,6.0,3.0,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Dessert,Cheese,North America,37,0.6,1.2,3.5,1.8,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,First,Dessert,Sweet,North America,37,0.6,1.2,2.5,0.8,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,Second,Breakfast,Breakfast,North America,37,1.0,1.0,4.0,1.5,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,Second,Dinner,Meat,North America,37,0.6,1.2,5.0,2.5,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y003,FRA,LAX,Business,Second,Dinner,Veg,North America,37,0.6,1.2,4.5,1.2,12:43,15:43,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,15.3,11.7,19.4,0.0,,250.0,11.9,,1014.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Starter,Meat,Asia,55,0.6,1.2,5.0,2.5,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Starter,Veg,Asia,55,0.6,1.2,4.5,1.2,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Main,Meat,Asia,55,0.4,1.2,5.0,2.5,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Main,Veg,Asia,55,0.4,1.2,4.5,1.2,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Main,Fish,Asia,55,0.4,1.2,6.0,3.0,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Dessert,Cheese,Asia,55,0.6,1.2,3.5,1.8,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,First,Dessert,Sweet,Asia,55,0.6,1.2,2.5,0.8,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,Second,Breakfast,Breakfast,Asia,55,1.0,1.0,4.0,1.5,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,Second,Dinner,Meat,Asia,55,0.6,1.2,5.0,2.5,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y004,FRA,BKK,Business,Second,Dinner,Veg,Asia,55,0.6,1.2,4.5,1.2,08:43,02:13,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,32.6,30.2,36.3,0.0,,187.0,16.4,,1006.8,
2025-04-27,4Y005,FRA,HND,Business,First,Starter,Meat,Asia,31,0.6,1.2,5.0,2.5,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Starter,Veg,Asia,31,0.6,1.2,4.5,1.2,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Main,Meat,Asia,31,0.4,1.2,5.0,2.5,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Main,Veg,Asia,31,0.4,1.2,4.5,1.2,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Main,Fish,Asia,31,0.4,1.2,6.0,3.0,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Dessert,Cheese,Asia,31,0.6,1.2,3.5,1.8,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,First,Dessert,Sweet,Asia,31,0.6,1.2,2.5,0.8,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,Second,Breakfast,Breakfast,Asia,31,1.0,1.0,4.0,1.5,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,Second,Dinner,Meat,Asia,31,0.6,1.2,5.0,2.5,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y005,FRA,HND,Business,Second,Dinner,Veg,Asia,31,0.6,1.2,4.5,1.2,12:56,02:56,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,31.3,24.2,38.0,0.3,,42.0,6.0,,1008.8,
2025-04-27,4Y006,FRA,GRU,Business,First,Starter,Meat,South America,37,0.6,1.2,5.0,2.5,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Starter,Veg,South America,37,0.6,1.2,4.5,1.2,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Main,Meat,South America,37,0.4,1.2,5.0,2.5,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Main,Veg,South America,37,0.4,1.2,4.5,1.2,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Main,Fish,South America,37,0.4,1.2,6.0,3.0,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Dessert,Cheese,South America,37,0.6,1.2,3.5,1.8,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,First,Dessert,Sweet,South America,37,0.6,1.2,2.5,0.8,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,Second,Breakfast,Breakfast,South America,37,1.0,1.0,4.0,1.5,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,Second,Dinner,Meat,South America,37,0.6,1.2,5.0,2.5,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y006,FRA,GRU,Business,Second,Dinner,Veg,South America,37,0.6,1.2,4.5,1.2,01:22,10:22,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,22.5,17.5,29.1,0.0,,354.0,11.1,,1014.6,
2025-04-27,4Y007,FRA,LHR,Business,First,Breakfast,Breakfast,Europe,47,1.0,1.0,4.0,1.5,05:15,06:15,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,8.3,5.9,12.3,3.3,,47.0,14.2,36.0,1003.1,
2025-04-27,4Y007,FRA,LHR,Business,First,Hot Meal,Meat,Europe,47,0.6,1.2,5.0,2.5,05:15,06:15,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,8.3,5.9,12.3,3.3,,47.0,14.2,36.0,1003.1,
2025-04-27,4Y007,FRA,LHR,Business,First,Hot Meal,Veg,Europe,47,0.6,1.2,4.5,1.2,05:15,06:15,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,8.3,5.9,12.3,3.3,,47.0,14.2,36.0,1003.1,
2025-04-27,4Y008,FRA,CDG,Business,First,Breakfast,Breakfast,Europe,41,1.0,1.0,4.0,1.5,05:16,06:16,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,12.2,9.3,15.0,16.1,,144.0,15.3,57.4,1002.6,
2025-04-27,4Y008,FRA,CDG,Business,First,Hot Meal,Meat,Europe,41,0.6,1.2,5.0,2.5,05:16,06:16,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,12.2,9.3,15.0,16.1,,144.0,15.3,57.4,1002.6,
2025-04-27,4Y008,FRA,CDG,Business,First,Hot Meal,Veg,Europe,41,0.6,1.2,4.5,1.2,05:16,06:16,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,12.2,9.3,15.0,16.1,,144.0,15.3,57.4,1002.6,
2025-04-27,4Y009,FRA,MAD,Business,First,Breakfast,Breakfast,Europe,32,1.0,1.0,4.0,1.5,06:33,08:33,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.7,6.6,16.2,2.4,,211.0,22.3,,1002.1,
2025-04-27,4Y009,FRA,MAD,Business,First,Hot Meal,Meat,Europe,32,0.6,1.2,5.0,2.5,06:33,08:33,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.7,6.6,16.2,2.4,,211.0,22.3,,1002.1,
2025-04-27,4Y009,FRA,MAD,Business,First,Hot Meal,Veg,Europe,32,0.6,1.2,4.5,1.2,06:33,08:33,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.7,6.6,16.2,2.4,,211.0,22.3,,1002.1,
2025-04-27,4Y010,FRA,AMS,Business,First,Breakfast,Breakfast,Europe,42,1.0,1.0,4.0,1.5,14:17,15:17,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,10.8,6.3,15.2,4.4,,95.0,11.9,30.0,1005.0,
2025-04-27,4Y010,FRA,AMS,Business,First,Hot Meal,Meat,Europe,42,0.6,1.2,5.0,2.5,14:17,15:17,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,10.8,6.3,15.2,4.4,,95.0,11.9,30.0,1005.0,
2025-04-27,4Y010,FRA,AMS,Business,First,Hot Meal,Veg,Europe,42,0.6,1.2,4.5,1.2,14:17,15:17,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,10.8,6.3,15.2,4.4,,95.0,11.9,30.0,1005.0,
2025-04-27,4Y011,FRA,BCN,Business,First,Breakfast,Breakfast,Europe,42,1.0,1.0,4.0,1.5,13:05,15:05,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,16.7,15.2,19.3,1.5,,125.0,14.4,38.9,1005.4,
2025-04-27,4Y011,FRA,BCN,Business,First,Hot Meal,Meat,Europe,42,0.6,1.2,5.0,2.5,13:05,15:05,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,16.7,15.2,19.3,1.5,,125.0,14.4,38.9,1005.4,
2025-04-27,4Y011,FRA,BCN,Business,First,Hot Meal,Veg,Europe,42,0.6,1.2,4.5,1.2,13:05,15:05,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,16.7,15.2,19.3,1.5,,125.0,14.4,38.9,1005.4,
2025-04-27,4Y012,FRA,ZRH,Business,First,Breakfast,Breakfast,Europe,42,1.0,1.0,4.0,1.5,15:44,16:44,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.1,0.5,20.8,0.0,0.0,87.0,9.8,41.0,1008.5,
2025-04-27,4Y012,FRA,ZRH,Business,First,Hot Meal,Meat,Europe,42,0.6,1.2,5.0,2.5,15:44,16:44,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.1,0.5,20.8,0.0,0.0,87.0,9.8,41.0,1008.5,
2025-04-27,4Y012,FRA,ZRH,Business,First,Hot Meal,Veg,Europe,42,0.6,1.2,4.5,1.2,15:44,16:44,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,14.0,2.6,22.5,0.1,0.0,130.0,8.3,37.8,1008.8,594.0,11.1,0.5,20.8,0.0,0.0,87.0,9.8,41.0,1008.5,
2025-04-28,4Y001,FRA,JFK,Business,First,Starter,Meat,North America,31,0.6,1.2,5.0,2.5,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Starter,Veg,North America,31,0.6,1.2,4.5,1.2,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Main,Meat,North America,31,0.4,1.2,5.0,2.5,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Main,Veg,North America,31,0.4,1.2,4.5,1.2,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Main,Fish,North America,31,0.4,1.2,6.0,3.0,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Dessert,Cheese,North America,31,0.6,1.2,3.5,1.8,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,First,Dessert,Sweet,North America,31,0.6,1.2,2.5,0.8,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,Second,Breakfast,Breakfast,North America,31,1.0,1.0,4.0,1.5,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
2025-04-28,4Y001,FRA,JFK,Business,Second,Dinner,Meat,North America,31,0.6,1.2,5.0,2.5,05:48,08:48,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,14.0,9.2,18.8,0.0,0.0,205.0,15.1,45.4,1013.6,48.0,13.2,10.0,20.0,0.8,0.0,198.0,11.5,,1021.2,
