date,flight_number,departure,destination,travel_class,service,component,dish_type,region,passengers,amount_loaded,amount_predicted_demand,amount_used,amount_missed_order,recommended_ratio,ratio,load_factor,price_per_dish,co2_per_item,items_saved,potential_cost_savings,potential_co2_savings,customer_satisfaction,departure_time,arrival_time,flight_duration,route,departure_latitude,departure_longitude,destination_latitude,destination_longitude,departure_tavg,departure_tmin,departure_tmax,departure_prcp,departure_snow,departure_wdir,departure_wspd,departure_wpgt,departure_pres,departure_tsun,destination_tavg,destination_tmin,destination_tmax,destination_prcp,destination_snow,destination_wdir,destination_wspd,destination_wpgt,destination_pres,destination_tsun
2024-06-14,4Y005,FRA,HND,Business,Second,Dinner,Meat,Asia,45,27,18,18,0,"0,4","0,6","1,2",5,"2,5",9,45,"22,5",91,12:48,02:48,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,33.5,26.6,40.2,1.3,,261.0,8.6,,1003.2,
2024-06-14,4Y005,FRA,HND,Business,Second,Dinner,Veg,Asia,45,27,25,25,0,"0,56","0,6","1,2","4,5","1,2",2,9,"2,4",81,12:48,02:48,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,33.5,26.6,40.2,1.3,,261.0,8.6,,1003.2,
2024-06-14,4Y006,FRA,GRU,Business,First,Starter,Meat,South America,41,24,18,18,0,"0,44","0,6","1,2",5,"2,5",6,30,15,100,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Starter,Veg,South America,41,24,18,19,0,"0,44","0,6","1,2","4,5","1,2",0,0,0,76,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Main,Meat,South America,41,16,15,16,1,"0,37","0,4","1,2",5,"2,5",0,0,0,67,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Main,Veg,South America,41,16,12,12,0,"0,29","0,4","1,2","4,5","1,2",4,18,"4,8",87,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Main,Fish,South America,41,16,17,16,6,"0,41","0,4","1,2",6,3,0,0,0,95,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Dessert,Cheese,South America,41,24,23,22,0,"0,56","0,6","1,2","3,5","1,8",1,"3,5","1,8",89,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,First,Dessert,Sweet,South America,41,24,19,19,0,"0,46","0,6","1,2","2,5","0,8",5,"12,5",4,86,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,Second,Breakfast,,South America,41,41,36,35,0,"0,88",1,1,0,0,5,0,0,70,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,Second,Dinner,Meat,South America,41,24,23,22,0,"0,56","0,6","1,2",5,"2,5",1,5,"2,5",93,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y006,FRA,GRU,Business,Second,Dinner,Veg,South America,41,24,24,23,0,"0,59","0,6","1,2","4,5","1,2",0,0,0,89,23:03,08:03,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,19.1,14.2,25.9,0.0,,347.0,11.9,,1020.3,
2024-06-14,4Y007,FRA,LHR,Business,First,Breakfast,,Europe,42,42,40,42,5,"0,95",1,1,0,0,0,0,0,72,11:23,12:23,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.1,11.3,20.3,2.0,,197.0,22.3,51.0,1001.3,
2024-06-14,4Y007,FRA,LHR,Business,First,Hot Meal,Meat,Europe,42,25,23,23,0,"0,55","0,6","1,2",5,"2,5",2,10,5,95,11:23,12:23,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.1,11.3,20.3,2.0,,197.0,22.3,51.0,1001.3,
2024-06-14,4Y007,FRA,LHR,Business,First,Hot Meal,Veg,Europe,42,25,23,23,0,"0,55","0,6","1,2","4,5","1,2",2,9,"2,4",82,11:23,12:23,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.1,11.3,20.3,2.0,,197.0,22.3,51.0,1001.3,
2024-06-14,4Y008,FRA,CDG,Business,First,Breakfast,,Europe,37,37,32,32,0,"0,86",1,1,0,0,5,0,0,95,06:36,07:36,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,16.4,12.5,21.4,4.6,,210.0,22.0,40.8,1007.6,
2024-06-14,4Y008,FRA,CDG,Business,First,Hot Meal,Meat,Europe,37,22,18,17,0,"0,49","0,6","1,2",5,"2,5",4,20,10,98,06:36,07:36,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,16.4,12.5,21.4,4.6,,210.0,22.0,40.8,1007.6,
2024-06-14,4Y008,FRA,CDG,Business,First,Hot Meal,Veg,Europe,37,22,16,17,0,"0,43","0,6","1,2","4,5","1,2",0,0,0,84,06:36,07:36,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,16.4,12.5,21.4,4.6,,210.0,22.0,40.8,1007.6,
2024-06-14,4Y009,FRA,MAD,Business,First,Breakfast,,Europe,56,56,44,44,0,"0,79",1,1,0,0,12,0,0,71,09:02,11:02,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,23.7,12.1,31.6,0.0,,261.0,16.7,,1013.1,
2024-06-14,4Y009,FRA,MAD,Business,First,Hot Meal,Meat,Europe,56,33,32,30,0,"0,57","0,6","1,2",5,"2,5",1,5,"2,5",88,09:02,11:02,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,23.7,12.1,31.6,0.0,,261.0,16.7,,1013.1,
2024-06-14,4Y009,FRA,MAD,Business,First,Hot Meal,Veg,Europe,56,33,32,30,0,"0,57","0,6","1,2","4,5","1,2",1,"4,5","1,2",74,09:02,11:02,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,23.7,12.1,31.6,0.0,,261.0,16.7,,1013.1,
2024-06-14,4Y010,FRA,AMS,Business,First,Breakfast,,Europe,45,45,35,33,0,"0,78",1,1,0,0,10,0,0,87,12:43,13:43,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.0,13.1,18.0,3.6,,169.0,17.9,40.0,1005.8,
2024-06-14,4Y010,FRA,AMS,Business,First,Hot Meal,Meat,Europe,45,27,24,25,0,"0,53","0,6","1,2",5,"2,5",0,0,0,89,12:43,13:43,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.0,13.1,18.0,3.6,,169.0,17.9,40.0,1005.8,
2024-06-14,4Y010,FRA,AMS,Business,First,Hot Meal,Veg,Europe,45,27,20,19,0,"0,44","0,6","1,2","4,5","1,2",7,"31,5","8,4",91,12:43,13:43,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.0,13.1,18.0,3.6,,169.0,17.9,40.0,1005.8,
2024-06-14,4Y011,FRA,BCN,Business,First,Breakfast,,Europe,53,53,45,47,0,"0,85",1,1,0,0,0,0,0,66,14:37,16:37,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,21.2,18.7,24.8,0.0,,255.0,16.3,42.6,1015.2,
2024-06-14,4Y011,FRA,BCN,Business,First,Hot Meal,Meat,Europe,53,31,26,27,0,"0,49","0,6","1,2",5,"2,5",0,0,0,100,14:37,16:37,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,21.2,18.7,24.8,0.0,,255.0,16.3,42.6,1015.2,
2024-06-14,4Y011,FRA,BCN,Business,First,Hot Meal,Veg,Europe,53,31,21,21,0,"0,4","0,6","1,2","4,5","1,2",10,45,12,72,14:37,16:37,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,21.2,18.7,24.8,0.0,,255.0,16.3,42.6,1015.2,
2024-06-14,4Y012,FRA,ZRH,Business,First,Breakfast,,Europe,44,44,35,35,0,"0,8",1,1,0,0,9,0,0,69,17:51,18:51,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.7,11.3,20.0,1.1,0.0,192.0,9.0,47.0,1013.5,
2024-06-14,4Y012,FRA,ZRH,Business,First,Hot Meal,Meat,Europe,44,26,21,20,0,"0,48","0,6","1,2",5,"2,5",5,25,"12,5",82,17:51,18:51,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.7,11.3,20.0,1.1,0.0,192.0,9.0,47.0,1013.5,
2024-06-14,4Y012,FRA,ZRH,Business,First,Hot Meal,Veg,Europe,44,26,22,23,0,"0,5","0,6","1,2","4,5","1,2",0,0,0,99,17:51,18:51,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,15.3,11.6,19.4,6.5,0.0,169.0,14.0,46.1,1011.7,84.0,15.7,11.3,20.0,1.1,0.0,192.0,9.0,47.0,1013.5,
2024-06-15,4Y001,FRA,JFK,Business,First,Starter,Meat,North America,46,27,18,19,0,"0,39","0,6","1,2",5,"2,5",0,0,0,74,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Starter,Veg,North America,46,27,25,26,0,"0,54","0,6","1,2","4,5","1,2",0,0,0,93,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Main,Meat,North America,46,18,17,18,1,"0,37","0,4","1,2",5,"2,5",0,0,0,83,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Main,Veg,North America,46,18,19,18,3,"0,41","0,4","1,2","4,5","1,2",0,0,0,71,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Main,Fish,North America,46,18,17,18,1,"0,37","0,4","1,2",6,3,0,0,0,95,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Dessert,Cheese,North America,46,27,27,27,1,"0,59","0,6","1,2","3,5","1,8",0,0,0,82,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,First,Dessert,Sweet,North America,46,27,25,24,0,"0,54","0,6","1,2","2,5","0,8",2,5,"1,6",68,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,Second,Breakfast,,North America,46,46,34,33,0,"0,74",1,1,0,0,12,0,0,100,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,Second,Dinner,Meat,North America,46,27,22,21,0,"0,48","0,6","1,2",5,"2,5",5,25,"12,5",91,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y001,FRA,JFK,Business,Second,Dinner,Veg,North America,46,27,23,24,0,"0,5","0,6","1,2","4,5","1,2",0,0,0,100,12:00,15:00,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,23.0,18.3,28.3,0.0,0.0,340.0,17.3,,1015.0,
2024-06-15,4Y002,FRA,SIN,Business,First,Starter,Meat,Asia,36,21,18,17,0,"0,5","0,6","1,2",5,"2,5",3,15,"7,5",96,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Starter,Veg,Asia,36,21,22,21,6,"0,61","0,6","1,2","4,5","1,2",0,0,0,71,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Main,Meat,Asia,36,14,11,12,0,"0,31","0,4","1,2",5,"2,5",0,0,0,100,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Main,Veg,Asia,36,14,9,9,0,"0,25","0,4","1,2","4,5","1,2",5,"22,5",6,78,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Main,Fish,Asia,36,14,14,14,1,"0,39","0,4","1,2",6,3,0,0,0,95,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Dessert,Cheese,Asia,36,21,16,15,0,"0,44","0,6","1,2","3,5","1,8",5,"17,5",9,78,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,First,Dessert,Sweet,Asia,36,21,13,14,0,"0,36","0,6","1,2","2,5","0,8",0,0,0,81,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,Second,Breakfast,,Asia,36,36,27,27,0,"0,75",1,1,0,0,9,0,0,69,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,Second,Dinner,Meat,Asia,36,21,14,15,0,"0,39","0,6","1,2",5,"2,5",0,0,0,65,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y002,FRA,SIN,Business,Second,Dinner,Veg,Asia,36,21,13,14,0,"0,36","0,6","1,2","4,5","1,2",0,0,0,71,07:35,15:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,28.9,26.5,31.1,8.4,,199.0,7.5,,1008.6,
2024-06-15,4Y003,FRA,LAX,Business,First,Starter,Meat,North America,42,25,25,25,2,"0,6","0,6","1,2",5,"2,5",0,0,0,89,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Starter,Veg,North America,42,25,17,17,0,"0,4","0,6","1,2","4,5","1,2",8,36,"9,6",71,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Main,Meat,North America,42,16,16,16,5,"0,38","0,4","1,2",5,"2,5",0,0,0,83,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Main,Veg,North America,42,16,15,15,0,"0,36","0,4","1,2","4,5","1,2",1,"4,5","1,2",71,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Main,Fish,North America,42,16,11,11,0,"0,26","0,4","1,2",6,3,5,30,15,67,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Dessert,Cheese,North America,42,25,26,25,1,"0,62","0,6","1,2","3,5","1,8",0,0,0,67,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,First,Dessert,Sweet,North America,42,25,18,17,0,"0,43","0,6","1,2","2,5","0,8",7,"17,5","5,6",97,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,Second,Breakfast,,North America,42,42,34,36,0,"0,81",1,1,0,0,0,0,0,80,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,Second,Dinner,Meat,North America,42,25,19,18,0,"0,45","0,6","1,2",5,"2,5",6,30,15,67,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y003,FRA,LAX,Business,Second,Dinner,Veg,North America,42,25,16,17,0,"0,38","0,6","1,2","4,5","1,2",0,0,0,72,11:09,14:09,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,18.3,15.6,22.8,0.0,,254.0,10.4,,1009.4,
2024-06-15,4Y004,FRA,BKK,Business,First,Starter,Meat,Asia,36,21,15,15,0,"0,42","0,6","1,2",5,"2,5",6,30,15,98,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Starter,Veg,Asia,36,21,13,14,0,"0,36","0,6","1,2","4,5","1,2",0,0,0,100,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Main,Meat,Asia,36,14,8,9,0,"0,22","0,4","1,2",5,"2,5",0,0,0,96,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Main,Veg,Asia,36,14,10,11,0,"0,28","0,4","1,2","4,5","1,2",0,0,0,66,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Main,Fish,Asia,36,14,8,9,0,"0,22","0,4","1,2",6,3,0,0,0,87,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Dessert,Cheese,Asia,36,21,14,15,0,"0,39","0,6","1,2","3,5","1,8",0,0,0,76,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,First,Dessert,Sweet,Asia,36,21,19,20,0,"0,53","0,6","1,2","2,5","0,8",0,0,0,88,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,Second,Breakfast,,Asia,36,36,34,32,0,"0,94",1,1,0,0,2,0,0,80,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,Second,Dinner,Meat,Asia,36,21,16,15,0,"0,44","0,6","1,2",5,"2,5",5,25,"12,5",96,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
2024-06-15,4Y004,FRA,BKK,Business,Second,Dinner,Veg,Asia,36,21,14,15,0,"0,39","0,6","1,2","4,5","1,2",0,0,0,69,15:12,08:42,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,17.0,12.5,21.8,0.1,0.0,221.0,23.8,64.1,1008.7,588.0,31.3,28.3,35.2,1.4,,240.0,11.1,,1006.7,
