date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;ratio;load_factor;price_per_dish;co2_per_item;departure_time;arrival_time;flight_duration;route
2025-05-07;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;55;1;1;0;0;06:59;09:59;08:00;intercont
2025-05-07;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;55;0,6;1,2;5;2,5;06:59;09:59;08:00;intercont
2025-05-07;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;55;0,6;1,2;4,5;1,2;06:59;09:59;08:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;46;0,6;1,2;5;2,5;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;46;0,6;1,2;4,5;1,2;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;46;0,4;1,2;5;2,5;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;46;0,4;1,2;4,5;1,2;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;46;0,4;1,2;6;3;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;46;0,6;1,2;3,5;1,8;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;46;0,6;1,2;2,5;0,8;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;46;1;1;0;0;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;46;0,6;1,2;5;2,5;06:10;14:10;12:00;intercont
2025-05-07;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;46;0,6;1,2;4,5;1,2;06:10;14:10;12:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;37;0,6;1,2;5;2,5;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;37;0,6;1,2;4,5;1,2;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Main;Meat;North America;37;0,4;1,2;5;2,5;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Main;Veg;North America;37;0,4;1,2;4,5;1,2;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Main;Fish;North America;37;0,4;1,2;6;3;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;37;0,6;1,2;3,5;1,8;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;37;0,6;1,2;2,5;0,8;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;37;1;1;0;0;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;37;0,6;1,2;5;2,5;14:24;17:24;11:00;intercont
2025-05-07;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;37;0,6;1,2;4,5;1,2;14:24;17:24;11:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;48;0,6;1,2;5;2,5;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;48;0,6;1,2;4,5;1,2;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;48;0,4;1,2;5;2,5;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;48;0,4;1,2;4,5;1,2;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;48;0,4;1,2;6;3;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;48;0,6;1,2;3,5;1,8;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;48;0,6;1,2;2,5;0,8;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;48;1;1;0;0;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;48;0,6;1,2;5;2,5;17:42;11:12;10:00;intercont
2025-05-07;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;48;0,6;1,2;4,5;1,2;17:42;11:12;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;41;0,6;1,2;5;2,5;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;41;0,6;1,2;4,5;1,2;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Main;Meat;Asia;41;0,4;1,2;5;2,5;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Main;Veg;Asia;41;0,4;1,2;4,5;1,2;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Main;Fish;Asia;41;0,4;1,2;6;3;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;41;0,6;1,2;3,5;1,8;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;41;0,6;1,2;2,5;0,8;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;41;1;1;0;0;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;41;0,6;1,2;5;2,5;07:02;21:02;10:00;intercont
2025-05-07;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;41;0,6;1,2;4,5;1,2;07:02;21:02;10:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;31;0,6;1,2;5;2,5;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;31;0,6;1,2;4,5;1,2;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Main;Meat;South America;31;0,4;1,2;5;2,5;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Main;Veg;South America;31;0,4;1,2;4,5;1,2;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Main;Fish;South America;31;0,4;1,2;6;3;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;31;0,6;1,2;3,5;1,8;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;31;0,6;1,2;2,5;0,8;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;31;1;1;0;0;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;31;0,6;1,2;5;2,5;17:25;02:25;11:00;intercont
2025-05-07;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;31;0,6;1,2;4,5;1,2;17:25;02:25;11:00;intercont
2025-05-07;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;46;1;1;0;0;04:02;05:02;01:00;cont
2025-05-07;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;46;0,6;1,2;5;2,5;04:02;05:02;01:00;cont
2025-05-07;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;46;0,6;1,2;4,5;1,2;04:02;05:02;01:00;cont
2025-05-07;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;59;1;1;0;0;06:21;07:21;01:00;cont
2025-05-07;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;59;0,6;1,2;5;2,5;06:21;07:21;01:00;cont
2025-05-07;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;59;0,6;1,2;4,5;1,2;06:21;07:21;01:00;cont
2025-05-07;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;42;1;1;0;0;11:46;13:46;02:00;cont
2025-05-07;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;42;0,6;1,2;5;2,5;11:46;13:46;02:00;cont
2025-05-07;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;42;0,6;1,2;4,5;1,2;11:46;13:46;02:00;cont
2025-05-07;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;44;1;1;0;0;10:32;11:32;01:00;cont
2025-05-07;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;44;0,6;1,2;5;2,5;10:32;11:32;01:00;cont
2025-05-07;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;44;0,6;1,2;4,5;1,2;10:32;11:32;01:00;cont
2025-05-07;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;45;1;1;0;0;20:22;22:22;02:00;cont
2025-05-07;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;45;0,6;1,2;5;2,5;20:22;22:22;02:00;cont
2025-05-07;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;45;0,6;1,2;4,5;1,2;20:22;22:22;02:00;cont
2025-05-07;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;42;1;1;0;0;17:02;18:02;01:00;cont
2025-05-07;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;42;0,6;1,2;5;2,5;17:02;18:02;01:00;cont
2025-05-07;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;42;0,6;1,2;4,5;1,2;17:02;18:02;01:00;cont
2025-05-08;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;49;0,6;1,2;5;2,5;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;49;0,6;1,2;4,5;1,2;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Main;Meat;North America;49;0,4;1,2;5;2,5;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Main;Veg;North America;49;0,4;1,2;4,5;1,2;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Main;Fish;North America;49;0,4;1,2;6;3;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;49;0,6;1,2;3,5;1,8;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;49;0,6;1,2;2,5;0,8;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;49;1;1;0;0;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;49;0,6;1,2;5;2,5;09:29;12:29;08:00;intercont
2025-05-08;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;49;0,6;1,2;4,5;1,2;09:29;12:29;08:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;30;0,6;1,2;5;2,5;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;30;0,6;1,2;4,5;1,2;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;30;0,4;1,2;5;2,5;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;30;0,4;1,2;4,5;1,2;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;30;0,4;1,2;6;3;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;30;0,6;1,2;3,5;1,8;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;30;0,6;1,2;2,5;0,8;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;30;1;1;0;0;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;30;0,6;1,2;5;2,5;08:44;16:44;12:00;intercont
2025-05-08;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;30;0,6;1,2;4,5;1,2;08:44;16:44;12:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;32;0,6;1,2;5;2,5;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;32;0,6;1,2;4,5;1,2;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Main;Meat;North America;32;0,4;1,2;5;2,5;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Main;Veg;North America;32;0,4;1,2;4,5;1,2;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Main;Fish;North America;32;0,4;1,2;6;3;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;32;0,6;1,2;3,5;1,8;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;32;0,6;1,2;2,5;0,8;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;32;1;1;0;0;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;32;0,6;1,2;5;2,5;07:48;10:48;11:00;intercont
2025-05-08;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;32;0,6;1,2;4,5;1,2;07:48;10:48;11:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;38;0,6;1,2;5;2,5;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;38;0,6;1,2;4,5;1,2;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;38;0,4;1,2;5;2,5;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;38;0,4;1,2;4,5;1,2;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;38;0,4;1,2;6;3;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;38;0,6;1,2;3,5;1,8;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;38;0,6;1,2;2,5;0,8;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;38;1;1;0;0;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;38;0,6;1,2;5;2,5;13:04;06:34;10:00;intercont
2025-05-08;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;38;0,6;1,2;4,5;1,2;13:04;06:34;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;42;0,6;1,2;5;2,5;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;42;0,6;1,2;4,5;1,2;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Main;Meat;Asia;42;0,4;1,2;5;2,5;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Main;Veg;Asia;42;0,4;1,2;4,5;1,2;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Main;Fish;Asia;42;0,4;1,2;6;3;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;42;0,6;1,2;3,5;1,8;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;42;0,6;1,2;2,5;0,8;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;42;1;1;0;0;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;42;0,6;1,2;5;2,5;12:09;02:09;10:00;intercont
2025-05-08;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;42;0,6;1,2;4,5;1,2;12:09;02:09;10:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;45;0,6;1,2;5;2,5;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;45;0,6;1,2;4,5;1,2;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Main;Meat;South America;45;0,4;1,2;5;2,5;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Main;Veg;South America;45;0,4;1,2;4,5;1,2;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Main;Fish;South America;45;0,4;1,2;6;3;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;45;0,6;1,2;3,5;1,8;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;45;0,6;1,2;2,5;0,8;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;45;1;1;0;0;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;45;0,6;1,2;5;2,5;23:56;08:56;11:00;intercont
2025-05-08;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;45;0,6;1,2;4,5;1,2;23:56;08:56;11:00;intercont
2025-05-08;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;57;1;1;0;0;02:44;03:44;01:00;cont
2025-05-08;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;57;0,6;1,2;5;2,5;02:44;03:44;01:00;cont
2025-05-08;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;57;0,6;1,2;4,5;1,2;02:44;03:44;01:00;cont
2025-05-08;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;54;1;1;0;0;09:33;10:33;01:00;cont
2025-05-08;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;54;0,6;1,2;5;2,5;09:33;10:33;01:00;cont
2025-05-08;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;54;0,6;1,2;4,5;1,2;09:33;10:33;01:00;cont
2025-05-08;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;49;1;1;0;0;15:06;17:06;02:00;cont
2025-05-08;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;49;0,6;1,2;5;2,5;15:06;17:06;02:00;cont
2025-05-08;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;49;0,6;1,2;4,5;1,2;15:06;17:06;02:00;cont
2025-05-08;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;50;1;1;0;0;15:58;16:58;01:00;cont
2025-05-08;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;50;0,6;1,2;5;2,5;15:58;16:58;01:00;cont
2025-05-08;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;50;0,6;1,2;4,5;1,2;15:58;16:58;01:00;cont
2025-05-08;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;48;1;1;0;0;15:59;17:59;02:00;cont
2025-05-08;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;48;0,6;1,2;5;2,5;15:59;17:59;02:00;cont
2025-05-08;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;48;0,6;1,2;4,5;1,2;15:59;17:59;02:00;cont
2025-05-08;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;44;1;1;0;0;21:11;22:11;01:00;cont
2025-05-08;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;44;0,6;1,2;5;2,5;21:11;22:11;01:00;cont
2025-05-08;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;44;0,6;1,2;4,5;1,2;21:11;22:11;01:00;cont
2025-05-09;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;55;0,6;1,2;5;2,5;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;55;0,6;1,2;4,5;1,2;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Main;Meat;North America;55;0,4;1,2;5;2,5;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Main;Veg;North America;55;0,4;1,2;4,5;1,2;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Main;Fish;North America;55;0,4;1,2;6;3;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;55;0,6;1,2;3,5;1,8;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;55;0,6;1,2;2,5;0,8;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;55;1;1;0;0;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;55;0,6;1,2;5;2,5;09:53;12:53;08:00;intercont
2025-05-09;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;55;0,6;1,2;4,5;1,2;09:53;12:53;08:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;48;0,6;1,2;5;2,5;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;48;0,6;1,2;4,5;1,2;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;48;0,4;1,2;5;2,5;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;48;0,4;1,2;4,5;1,2;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;48;0,4;1,2;6;3;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;48;0,6;1,2;3,5;1,8;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;48;0,6;1,2;2,5;0,8;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;48;1;1;0;0;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;48;0,6;1,2;5;2,5;04:11;12:11;12:00;intercont
2025-05-09;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;48;0,6;1,2;4,5;1,2;04:11;12:11;12:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;43;0,6;1,2;5;2,5;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;43;0,6;1,2;4,5;1,2;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Main;Meat;North America;43;0,4;1,2;5;2,5;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Main;Veg;North America;43;0,4;1,2;4,5;1,2;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Main;Fish;North America;43;0,4;1,2;6;3;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;43;0,6;1,2;3,5;1,8;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;43;0,6;1,2;2,5;0,8;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;43;1;1;0;0;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;43;0,6;1,2;5;2,5;08:55;11:55;11:00;intercont
2025-05-09;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;43;0,6;1,2;4,5;1,2;08:55;11:55;11:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;32;0,6;1,2;5;2,5;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;32;0,6;1,2;4,5;1,2;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;32;0,4;1,2;5;2,5;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;32;0,4;1,2;4,5;1,2;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;32;0,4;1,2;6;3;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;32;0,6;1,2;3,5;1,8;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;32;0,6;1,2;2,5;0,8;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;32;1;1;0;0;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;32;0,6;1,2;5;2,5;09:03;02:33;10:00;intercont
2025-05-09;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;32;0,6;1,2;4,5;1,2;09:03;02:33;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;60;0,6;1,2;5;2,5;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;60;0,6;1,2;4,5;1,2;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Main;Meat;Asia;60;0,4;1,2;5;2,5;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Main;Veg;Asia;60;0,4;1,2;4,5;1,2;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Main;Fish;Asia;60;0,4;1,2;6;3;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;60;0,6;1,2;3,5;1,8;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;60;0,6;1,2;2,5;0,8;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;60;1;1;0;0;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;60;0,6;1,2;5;2,5;11:46;01:46;10:00;intercont
2025-05-09;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;60;0,6;1,2;4,5;1,2;11:46;01:46;10:00;intercont
2025-05-09;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;32;0,6;1,2;5;2,5;18:16;03:16;11:00;intercont
2025-05-09;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;32;0,6;1,2;4,5;1,2;18:16;03:16;11:00;intercont
