date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2024-05-24;4Y006;FRA;GRU;Business;First;Main;Meat;South America;36;14;10;11;0;0,28;0,4;1,2;5;2,5;0;0;0;80;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;First;Main;Veg;South America;36;14;13;14;1;0,36;0,4;1,2;4,5;1,2;0;0;0;85;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;First;Main;Fish;South America;36;14;14;14;5;0,39;0,4;1,2;6;3;0;0;0;81;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;36;21;22;21;1;0,61;0,6;1,2;3,5;1,8;0;0;0;99;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;36;21;14;15;0;0,39;0,6;1,2;2,5;0,8;0;0;0;97;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;36;36;26;26;0;0,72;1;1;0;0;10;0;0;95;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;36;21;19;18;0;0,53;0,6;1,2;5;2,5;2;10;5;100;01:04;10:04;11:00;intercont
2024-05-24;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;36;21;20;19;0;0,56;0,6;1,2;4,5;1,2;1;4,5;1,2;84;01:04;10:04;11:00;intercont
2024-05-24;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;55;55;49;49;0;0,89;1;1;0;0;6;0;0;75;05:37;06:37;01:00;cont
2024-05-24;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;55;33;24;23;0;0,44;0,6;1,2;5;2,5;9;45;22,5;84;05:37;06:37;01:00;cont
2024-05-24;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;55;33;27;28;0;0,49;0,6;1,2;4,5;1,2;0;0;0;78;05:37;06:37;01:00;cont
2024-05-24;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;33;33;25;24;0;0,76;1;1;0;0;8;0;0;75;07:06;08:06;01:00;cont
2024-05-24;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;33;19;13;13;0;0,39;0,6;1,2;5;2,5;6;30;15;65;07:06;08:06;01:00;cont
2024-05-24;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;33;19;14;14;0;0,42;0,6;1,2;4,5;1,2;5;22,5;6;89;07:06;08:06;01:00;cont
2024-05-24;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;43;43;38;40;0;0,88;1;1;0;0;0;0;0;70;08:53;10:53;02:00;cont
2024-05-24;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;43;25;24;24;0;0,56;0,6;1,2;5;2,5;1;5;2,5;74;08:53;10:53;02:00;cont
2024-05-24;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;43;25;20;19;0;0,47;0,6;1,2;4,5;1,2;5;22,5;6;84;08:53;10:53;02:00;cont
2024-05-24;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;52;52;41;42;0;0,79;1;1;0;0;0;0;0;67;10:55;11:55;01:00;cont
2024-05-24;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;52;31;29;28;0;0,56;0,6;1,2;5;2,5;2;10;5;66;10:55;11:55;01:00;cont
2024-05-24;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;52;31;23;23;0;0,44;0,6;1,2;4,5;1,2;8;36;9,6;65;10:55;11:55;01:00;cont
2024-05-24;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;38;38;27;26;0;0,71;1;1;0;0;11;0;0;92;11:41;13:41;02:00;cont
2024-05-24;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;38;22;14;15;0;0,37;0,6;1,2;5;2,5;0;0;0;82;11:41;13:41;02:00;cont
2024-05-24;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;38;22;18;17;0;0,47;0,6;1,2;4,5;1,2;4;18;4,8;75;11:41;13:41;02:00;cont
2024-05-24;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;46;46;32;33;0;0,7;1;1;0;0;0;0;0;90;21:35;22:35;01:00;cont
2024-05-24;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;46;27;25;24;0;0,54;0,6;1,2;5;2,5;2;10;5;100;21:35;22:35;01:00;cont
2024-05-24;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;46;27;25;25;0;0,54;0,6;1,2;4,5;1,2;2;9;2,4;69;21:35;22:35;01:00;cont
2024-05-25;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;59;35;26;26;0;0,44;0,6;1,2;5;2,5;9;45;22,5;75;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;59;35;24;24;0;0,41;0,6;1,2;4,5;1,2;11;49,5;13,2;79;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Main;Meat;North America;59;23;16;17;0;0,27;0,4;1,2;5;2,5;0;0;0;65;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Main;Veg;North America;59;23;23;23;2;0,39;0,4;1,2;4,5;1,2;0;0;0;77;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Main;Fish;North America;59;23;22;22;0;0,37;0,4;1,2;6;3;1;6;3;99;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;59;35;34;33;0;0,58;0,6;1,2;3,5;1,8;1;3,5;1,8;91;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;59;35;35;33;0;0,59;0,6;1,2;2,5;0,8;0;0;0;94;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;59;59;58;56;0;0,98;1;1;0;0;1;0;0;78;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;59;35;30;31;0;0,51;0,6;1,2;5;2,5;0;0;0;100;03:58;06:58;08:00;intercont
2024-05-25;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;59;35;23;24;0;0,39;0,6;1,2;4,5;1,2;0;0;0;88;03:58;06:58;08:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;34;20;15;16;0;0,44;0,6;1,2;5;2,5;0;0;0;81;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;34;20;13;14;0;0,38;0,6;1,2;4,5;1,2;0;0;0;69;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;34;13;11;11;0;0,32;0,4;1,2;5;2,5;2;10;5;84;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;34;13;13;13;3;0,38;0,4;1,2;4,5;1,2;0;0;0;85;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;34;13;12;13;4;0,35;0,4;1,2;6;3;0;0;0;70;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;34;20;18;17;0;0,53;0,6;1,2;3,5;1,8;2;7;3,6;97;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;34;20;18;17;0;0,53;0,6;1,2;2,5;0,8;2;5;1,6;76;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;34;34;31;30;0;0,91;1;1;0;0;3;0;0;100;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;34;20;16;17;0;0,47;0,6;1,2;5;2,5;0;0;0;78;10:49;18:49;12:00;intercont
2024-05-25;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;34;20;20;19;0;0,59;0,6;1,2;4,5;1,2;0;0;0;83;10:49;18:49;12:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;40;24;17;17;0;0,42;0,6;1,2;5;2,5;7;35;17,5;83;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;40;24;25;24;1;0,62;0,6;1,2;4,5;1,2;0;0;0;86;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Main;Meat;North America;40;16;14;15;0;0,35;0,4;1,2;5;2,5;0;0;0;92;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Main;Veg;North America;40;16;11;12;0;0,28;0,4;1,2;4,5;1,2;0;0;0;77;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Main;Fish;North America;40;16;13;14;0;0,33;0,4;1,2;6;3;0;0;0;94;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;40;24;16;17;0;0,4;0,6;1,2;3,5;1,8;0;0;0;82;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;40;24;16;17;0;0,4;0,6;1,2;2,5;0,8;0;0;0;82;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;40;40;41;40;3;1,02;1;1;0;0;0;0;0;84;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;40;24;17;17;0;0,42;0,6;1,2;5;2,5;7;35;17,5;100;12:41;15:41;11:00;intercont
2024-05-25;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;40;24;21;22;0;0,53;0,6;1,2;4,5;1,2;0;0;0;92;12:41;15:41;11:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;47;28;21;21;0;0,45;0,6;1,2;5;2,5;7;35;17,5;68;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;47;28;26;27;0;0,55;0,6;1,2;4,5;1,2;0;0;0;77;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;47;18;17;18;1;0,36;0,4;1,2;5;2,5;0;0;0;74;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;47;18;15;16;0;0,32;0,4;1,2;4,5;1,2;0;0;0;90;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;47;18;18;17;0;0,38;0,4;1,2;6;3;0;0;0;66;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;47;28;29;28;6;0,62;0,6;1,2;3,5;1,8;0;0;0;91;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;47;28;26;26;0;0,55;0,6;1,2;2,5;0,8;2;5;1,6;76;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;47;47;38;40;0;0,81;1;1;0;0;0;0;0;82;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;47;28;26;27;0;0,55;0,6;1,2;5;2,5;0;0;0;84;09:17;02:47;10:00;intercont
2024-05-25;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;47;28;26;25;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;89;09:17;02:47;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;56;33;22;23;0;0,39;0,6;1,2;5;2,5;0;0;0;85;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;56;33;24;25;0;0,43;0,6;1,2;4,5;1,2;0;0;0;86;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Main;Meat;Asia;56;22;15;15;0;0,27;0,4;1,2;5;2,5;7;35;17,5;96;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Main;Veg;Asia;56;22;20;19;0;0,36;0,4;1,2;4,5;1,2;2;9;2,4;94;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Main;Fish;Asia;56;22;21;21;0;0,38;0,4;1,2;6;3;1;6;3;97;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;56;33;29;30;0;0,52;0,6;1,2;3,5;1,8;0;0;0;75;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;56;33;22;23;0;0,39;0,6;1,2;2,5;0,8;0;0;0;100;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;56;56;47;46;0;0,84;1;1;0;0;9;0;0;89;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;56;33;30;29;0;0,54;0,6;1,2;5;2,5;3;15;7,5;97;06:43;20:43;10:00;intercont
2024-05-25;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;56;33;32;30;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;100;06:43;20:43;10:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;60;36;25;26;0;0,42;0,6;1,2;5;2,5;0;0;0;86;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;60;36;27;28;0;0,45;0,6;1,2;4,5;1,2;0;0;0;72;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Main;Meat;South America;60;24;21;21;0;0,35;0,4;1,2;5;2,5;3;15;7,5;71;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Main;Veg;South America;60;24;24;23;0;0,4;0,4;1,2;4,5;1,2;0;0;0;65;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Main;Fish;South America;60;24;17;16;0;0,28;0,4;1,2;6;3;7;42;21;75;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;60;36;35;35;0;0,58;0,6;1,2;3,5;1,8;1;3,5;1,8;71;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;60;36;29;28;0;0,48;0,6;1,2;2,5;0,8;7;17,5;5,6;73;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;60;60;51;52;0;0,85;1;1;0;0;0;0;0;93;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;60;36;25;25;0;0,42;0,6;1,2;5;2,5;11;55;27,5;90;20:33;05:33;11:00;intercont
2024-05-25;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;60;36;31;29;0;0,52;0,6;1,2;4,5;1,2;5;22,5;6;72;20:33;05:33;11:00;intercont
2024-05-25;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;57;57;41;43;0;0,72;1;1;0;0;0;0;0;82;03:10;04:10;01:00;cont
2024-05-25;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;57;34;22;23;0;0,39;0,6;1,2;5;2,5;0;0;0;86;03:10;04:10;01:00;cont
2024-05-25;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;57;34;29;30;0;0,51;0,6;1,2;4,5;1,2;0;0;0;78;03:10;04:10;01:00;cont
2024-05-25;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;41;41;35;36;0;0,85;1;1;0;0;0;0;0;84;13:49;14:49;01:00;cont
2024-05-25;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;41;24;17;17;0;0,41;0,6;1,2;5;2,5;7;35;17,5;90;13:49;14:49;01:00;cont
2024-05-25;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;41;24;23;23;0;0,56;0,6;1,2;4,5;1,2;1;4,5;1,2;96;13:49;14:49;01:00;cont
2024-05-25;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;35;35;25;25;0;0,71;1;1;0;0;10;0;0;82;13:39;15:39;02:00;cont
2024-05-25;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;35;21;17;17;0;0,49;0,6;1,2;5;2,5;4;20;10;81;13:39;15:39;02:00;cont
2024-05-25;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;35;21;17;16;0;0,49;0,6;1,2;4,5;1,2;4;18;4,8;80;13:39;15:39;02:00;cont
2024-05-25;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;58;58;42;41;0;0,72;1;1;0;0;16;0;0;87;15:47;16:47;01:00;cont
2024-05-25;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;58;34;32;31;0;0,55;0,6;1,2;5;2,5;2;10;5;94;15:47;16:47;01:00;cont
2024-05-25;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;58;34;33;34;6;0,57;0,6;1,2;4,5;1,2;0;0;0;71;15:47;16:47;01:00;cont
2024-05-25;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;45;45;33;32;0;0,73;1;1;0;0;12;0;0;74;18:24;20:24;02:00;cont
2024-05-25;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;45;27;24;25;0;0,53;0,6;1,2;5;2,5;0;0;0;95;18:24;20:24;02:00;cont
2024-05-25;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;45;27;24;24;0;0,53;0,6;1,2;4,5;1,2;3;13,5;3,6;77;18:24;20:24;02:00;cont
2024-05-25;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;40;40;39;38;0;0,97;1;1;0;0;1;0;0;82;18:00;19:00;01:00;cont
2024-05-25;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;40;24;18;17;0;0,45;0,6;1,2;5;2,5;6;30;15;80;18:00;19:00;01:00;cont
2024-05-25;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;40;24;20;21;0;0,5;0,6;1,2;4,5;1,2;0;0;0;78;18:00;19:00;01:00;cont
2024-05-26;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;46;27;27;26;0;0,59;0,6;1,2;5;2,5;0;0;0;71;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;46;27;21;21;0;0,46;0,6;1,2;4,5;1,2;6;27;7,2;74;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Main;Meat;North America;46;18;11;12;0;0,24;0,4;1,2;5;2,5;0;0;0;79;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Main;Veg;North America;46;18;12;13;0;0,26;0,4;1,2;4,5;1,2;0;0;0;67;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Main;Fish;North America;46;18;19;18;6;0,41;0,4;1,2;6;3;0;0;0;84;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;46;27;28;27;6;0,61;0,6;1,2;3,5;1,8;0;0;0;89;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;46;27;26;25;0;0,57;0,6;1,2;2,5;0,8;1;2,5;0,8;91;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;46;46;49;46;2;1,07;1;1;0;0;0;0;0;94;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;46;27;20;20;0;0,43;0,6;1,2;5;2,5;7;35;17,5;79;10:07;13:07;08:00;intercont
2024-05-26;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;46;27;24;25;0;0,52;0,6;1,2;4,5;1,2;0;0;0;85;10:07;13:07;08:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;54;32;31;32;1;0,57;0,6;1,2;5;2,5;0;0;0;68;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;54;32;25;25;0;0,46;0,6;1,2;4,5;1,2;7;31,5;8,4;77;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;54;21;19;18;0;0,35;0,4;1,2;5;2,5;2;10;5;81;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;54;21;21;21;1;0,39;0,4;1,2;4,5;1,2;0;0;0;86;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;54;21;21;21;4;0,39;0,4;1,2;6;3;0;0;0;100;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;54;32;24;24;0;0,44;0,6;1,2;3,5;1,8;8;28;14,4;73;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;54;32;26;27;0;0,48;0,6;1,2;2,5;0,8;0;0;0;77;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;54;54;40;41;0;0,74;1;1;0;0;0;0;0;83;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;54;32;32;30;0;0,59;0,6;1,2;5;2,5;0;0;0;95;11:02;19:02;12:00;intercont
2024-05-26;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;54;32;23;24;0;0,43;0,6;1,2;4,5;1,2;0;0;0;95;11:02;19:02;12:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;31;18;17;17;0;0,55;0,6;1,2;5;2,5;1;5;2,5;89;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;31;18;15;16;0;0,48;0,6;1,2;4,5;1,2;0;0;0;96;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Main;Meat;North America;31;12;9;9;0;0,29;0,4;1,2;5;2,5;3;15;7,5;100;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Main;Veg;North America;31;12;8;9;0;0,26;0,4;1,2;4,5;1,2;0;0;0;83;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Main;Fish;North America;31;12;10;10;0;0,32;0,4;1,2;6;3;2;12;6;71;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;31;18;13;13;0;0,42;0,6;1,2;3,5;1,8;5;17,5;9;91;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;31;18;16;15;0;0,52;0,6;1,2;2,5;0,8;2;5;1,6;70;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;31;31;29;29;0;0,94;1;1;0;0;2;0;0;96;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;31;18;15;15;0;0,48;0,6;1,2;5;2,5;3;15;7,5;75;12:45;15:45;11:00;intercont
2024-05-26;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;31;18;18;17;0;0,58;0,6;1,2;4,5;1,2;0;0;0;96;12:45;15:45;11:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;37;22;15;16;0;0,41;0,6;1,2;5;2,5;0;0;0;74;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;37;22;17;18;0;0,46;0,6;1,2;4,5;1,2;0;0;0;98;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;37;14;9;9;0;0,24;0,4;1,2;5;2,5;5;25;12,5;88;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;37;14;9;10;0;0,24;0,4;1,2;4,5;1,2;0;0;0;89;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;37;14;13;14;1;0,35;0,4;1,2;6;3;0;0;0;72;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;37;22;19;19;0;0,51;0,6;1,2;3,5;1,8;3;10,5;5,4;90;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;37;22;21;22;1;0,57;0,6;1,2;2,5;0,8;0;0;0;83;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;37;37;37;36;0;1;1;1;0;0;0;0;0;91;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;37;22;22;21;0;0,59;0,6;1,2;5;2,5;0;0;0;84;14:11;07:41;10:00;intercont
2024-05-26;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;37;22;23;22;6;0,62;0,6;1,2;4,5;1,2;0;0;0;83;14:11;07:41;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;32;19;15;16;0;0,47;0,6;1,2;5;2,5;0;0;0;73;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;32;19;16;16;0;0,5;0,6;1,2;4,5;1,2;3;13,5;3,6;68;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Main;Meat;Asia;32;12;11;12;1;0,34;0,4;1,2;5;2,5;0;0;0;100;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Main;Veg;Asia;32;12;9;10;0;0,28;0,4;1,2;4,5;1,2;0;0;0;89;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Main;Fish;Asia;32;12;11;11;0;0,34;0,4;1,2;6;3;1;6;3;74;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;32;19;16;15;0;0,5;0,6;1,2;3,5;1,8;3;10,5;5,4;68;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;32;19;18;19;1;0,56;0,6;1,2;2,5;0,8;0;0;0;98;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;32;32;24;24;0;0,75;1;1;0;0;8;0;0;78;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;32;19;16;17;0;0,5;0,6;1,2;5;2,5;0;0;0;85;13:23;03:23;10:00;intercont
2024-05-26;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;32;19;20;19;2;0,62;0,6;1,2;4,5;1,2;0;0;0;98;13:23;03:23;10:00;intercont
