date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2024-12-21;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;36;14;13;14;3;0,36;0,4;1,2;4,5;1,2;0;0;0;95;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;36;14;10;10;0;0,28;0,4;1,2;6;3;4;24;12;97;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;36;21;13;14;0;0,36;0,6;1,2;3,5;1,8;0;0;0;83;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;36;21;18;19;0;0,5;0,6;1,2;2,5;0,8;0;0;0;65;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;36;36;27;28;0;0,75;1;1;0;0;0;0;0;65;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;36;21;21;20;0;0,58;0,6;1,2;5;2,5;0;0;0;98;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;36;21;17;18;0;0,47;0,6;1,2;4,5;1,2;0;0;0;66;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;First;Starter;Snack;Asia;12;12;10;11;0;0,83;1;1;2;0,5;0;0;0;91;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;First;Main;Non-Veg;Asia;12;4;3;3;0;0,25;0,4;1,2;5,5;2,7;1;5,5;2,7;65;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;First;Main;Veg;Asia;12;4;4;4;1;0,33;0,4;1,2;4,5;1,2;0;0;0;74;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;First;Main;Bread;Asia;12;4;2;3;0;0,17;0,4;1,2;1;0,3;0;0;0;70;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;Second;Breakfast;;Asia;12;12;9;9;0;0,75;1;1;0;0;3;0;0;74;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Meat;Asia;12;7;5;5;0;0,42;0,6;1,2;5;2,5;2;10;5;66;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Veg;Asia;12;7;6;6;0;0,5;0,6;1,2;4,5;1,2;1;4,5;1,2;85;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Eco;First;Main;Non-Veg;Asia;136;81;61;61;0;0,45;0,6;1,2;5,5;2,7;20;110;54;86;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Eco;First;Main;Veg;Asia;136;81;66;64;0;0,49;0,6;1,2;4,5;1,2;15;67,5;18;77;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Eco;Second;Breakfast;;Asia;136;136;99;101;0;0,73;1;1;0;0;0;0;0;87;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Eco;Second;Dinner;Meat;Asia;136;81;79;76;0;0,58;0,6;1,2;5;2,5;2;10;5;89;13:30;07:00;10:00;intercont
2024-12-21;4Y004;FRA;BKK;Eco;Second;Dinner;Veg;Asia;136;81;63;64;0;0,46;0,6;1,2;4,5;1,2;0;0;0;70;13:30;07:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;39;23;18;18;0;0,46;0,6;1,2;5;2,5;5;25;12,5;70;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;39;23;21;21;0;0,54;0,6;1,2;4,5;1,2;2;9;2,4;65;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Main;Meat;Asia;39;15;12;13;0;0,31;0,4;1,2;5;2,5;0;0;0;87;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Main;Veg;Asia;39;15;9;10;0;0,23;0,4;1,2;4,5;1,2;0;0;0;88;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Main;Fish;Asia;39;15;15;15;4;0,38;0,4;1,2;6;3;0;0;0;73;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;39;23;20;19;0;0,51;0,6;1,2;3,5;1,8;3;10,5;5,4;83;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;39;23;21;22;0;0,54;0,6;1,2;2,5;0,8;0;0;0;95;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;39;39;37;36;0;0,95;1;1;0;0;2;0;0;66;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;39;23;21;20;0;0,54;0,6;1,2;5;2,5;2;10;5;96;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;39;23;22;22;0;0,56;0,6;1,2;4,5;1,2;1;4,5;1,2;99;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;First;Starter;Snack;Asia;23;23;18;18;0;0,78;1;1;2;0,5;5;10;2,5;67;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;First;Main;Non-Veg;Asia;23;9;8;9;6;0,35;0,4;1,2;5,5;2,7;0;0;0;84;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;First;Main;Veg;Asia;23;9;7;7;0;0,3;0,4;1,2;4,5;1,2;2;9;2,4;67;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;First;Main;Bread;Asia;23;9;8;8;0;0,35;0,4;1,2;1;0,3;1;1;0,3;87;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;Second;Breakfast;;Asia;23;23;21;20;0;0,91;1;1;0;0;2;0;0;74;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;Second;Dinner;Meat;Asia;23;13;9;9;0;0,39;0,6;1,2;5;2,5;4;20;10;75;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Premium Eco;Second;Dinner;Veg;Asia;23;13;11;12;0;0,48;0,6;1,2;4,5;1,2;0;0;0;97;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Eco;First;Main;Non-Veg;Asia;101;60;62;59;0;0,61;0,6;1,2;5,5;2,7;0;0;0;71;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Eco;First;Main;Veg;Asia;101;60;61;59;0;0,6;0,6;1,2;4,5;1,2;0;0;0;93;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Eco;Second;Breakfast;;Asia;101;101;77;76;0;0,76;1;1;0;0;24;0;0;91;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Eco;Second;Dinner;Meat;Asia;101;60;51;50;0;0,5;0,6;1,2;5;2,5;9;45;22,5;74;10:00;00:00;10:00;intercont
2024-12-21;4Y005;FRA;HND;Eco;Second;Dinner;Veg;Asia;101;60;57;56;0;0,56;0,6;1,2;4,5;1,2;3;13,5;3,6;69;10:00;00:00;10:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;40;24;18;17;0;0,45;0,6;1,2;5;2,5;6;30;15;73;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;40;24;18;17;0;0,45;0,6;1,2;4,5;1,2;6;27;7,2;88;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Main;Meat;South America;40;16;17;16;1;0,42;0,4;1,2;5;2,5;0;0;0;80;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Main;Veg;South America;40;16;10;11;0;0,25;0,4;1,2;4,5;1,2;0;0;0;74;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Main;Fish;South America;40;16;12;13;0;0,3;0,4;1,2;6;3;0;0;0;99;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;40;24;21;21;0;0,53;0,6;1,2;3,5;1,8;3;10,5;5,4;89;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;40;24;22;22;0;0,55;0,6;1,2;2,5;0,8;2;5;1,6;88;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;40;40;37;36;0;0,93;1;1;0;0;3;0;0;94;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;40;24;16;16;0;0,4;0,6;1,2;5;2,5;8;40;20;89;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;40;24;16;17;0;0,4;0,6;1,2;4,5;1,2;0;0;0;77;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;First;Starter;Snack;South America;22;22;21;20;0;0,95;1;1;2;0,5;1;2;0,5;86;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;First;Main;Non-Veg;South America;22;8;7;7;0;0,32;0,4;1,2;5,5;2,7;1;5,5;2,7;71;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;First;Main;Veg;South America;22;8;6;6;0;0,27;0,4;1,2;4,5;1,2;2;9;2,4;84;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;First;Main;Bread;South America;22;8;6;7;0;0,27;0,4;1,2;1;0,3;0;0;0;81;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;Second;Breakfast;;South America;22;22;19;20;0;0,86;1;1;0;0;0;0;0;93;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Meat;South America;22;13;11;12;0;0,5;0,6;1,2;5;2,5;0;0;0;79;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Veg;South America;22;13;9;10;0;0,41;0,6;1,2;4,5;1,2;0;0;0;71;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Eco;First;Main;Non-Veg;South America;159;95;87;89;0;0,55;0,6;1,2;5,5;2,7;0;0;0;77;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Eco;First;Main;Veg;South America;159;95;80;83;0;0,5;0,6;1,2;4,5;1,2;0;0;0;79;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Eco;Second;Breakfast;;South America;159;159;144;143;0;0,91;1;1;0;0;15;0;0;97;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Eco;Second;Dinner;Meat;South America;159;95;97;94;0;0,61;0,6;1,2;5;2,5;0;0;0;65;21:00;06:00;11:00;intercont
2024-12-21;4Y006;FRA;GRU;Eco;Second;Dinner;Veg;South America;159;95;86;86;0;0,54;0,6;1,2;4,5;1,2;9;40,5;10,8;96;21:00;06:00;11:00;intercont
2024-12-21;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;35;35;33;31;0;0,94;1;1;0;0;2;0;0;87;07:00;08:00;01:00;cont
2024-12-21;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;35;21;15;15;0;0,43;0,6;1,2;5;2,5;6;30;15;72;07:00;08:00;01:00;cont
2024-12-21;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;35;21;18;19;0;0,51;0,6;1,2;4,5;1,2;0;0;0;78;07:00;08:00;01:00;cont
2024-12-21;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;39;39;32;34;0;0,82;1;1;0;0;0;0;0;76;09:00;10:00;01:00;cont
2024-12-21;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;39;23;23;22;0;0,59;0,6;1,2;5;2,5;0;0;0;68;09:00;10:00;01:00;cont
2024-12-21;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;39;23;20;20;0;0,51;0,6;1,2;4,5;1,2;3;13,5;3,6;66;09:00;10:00;01:00;cont
2024-12-21;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;57;57;40;40;0;0,7;1;1;0;0;17;0;0;95;11:00;13:00;02:00;cont
2024-12-21;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;57;34;31;30;0;0,54;0,6;1,2;5;2,5;3;15;7,5;82;11:00;13:00;02:00;cont
2024-12-21;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;57;34;33;33;0;0,58;0,6;1,2;4,5;1,2;1;4,5;1,2;79;11:00;13:00;02:00;cont
2024-12-21;4Y010;FRA;AMS;Business;First;Breakfast;;pEurope;40;40;28;28;0;0,7;1;1;0;0;12;0;0;78;14:00;15:00;01:00;cont
2024-12-21;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;pEurope;40;24;19;18;0;0,47;0,6;1,2;5;2,5;5;25;12,5;73;14:00;15:00;01:00;cont
2024-12-21;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;pEurope;40;24;17;17;0;0,42;0,6;1,2;4,5;1,2;7;31,5;8,4;96;14:00;15:00;01:00;cont
2024-12-21;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;38;38;32;30;0;0,84;1;1;0;0;6;0;0;76;16:00;18:00;02:00;cont
2024-12-21;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;38;22;21;21;0;0,55;0,6;1,2;5;2,5;1;5;2,5;76;16:00;18:00;02:00;cont
2024-12-21;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;38;22;22;21;0;0,58;0,6;1,2;4,5;1,2;0;0;0;89;16:00;18:00;02:00;cont
2024-12-21;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;40;40;31;32;0;0,78;1;1;0;0;0;0;0;82;19:00;20:00;01:00;cont
2024-12-21;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;40;24;16;17;0;0,4;0,6;1,2;5;2,5;0;0;0;89;19:00;20:00;01:00;cont
2024-12-21;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;40;24;23;22;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;79;19:00;20:00;01:00;cont
2024-12-22;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;57;34;32;32;0;0,56;0,6;1,2;5;2,5;2;10;5;97;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;57;34;28;29;0;0,49;0,6;1,2;4,5;1,2;0;0;0;84;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Main;Meat;North America;57;22;23;22;5;0,4;0,4;1,2;5;2,5;0;0;0;81;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Main;Veg;North America;57;22;17;17;0;0,3;0,4;1,2;4,5;1,2;5;22,5;6;89;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Main;Fish;North America;57;22;18;17;0;0,32;0,4;1,2;6;3;4;24;12;68;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;57;34;23;24;0;0,4;0,6;1,2;3,5;1,8;0;0;0;65;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;57;34;32;30;0;0,56;0,6;1,2;2,5;0,8;2;5;1,6;68;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;57;57;48;49;0;0,84;1;1;0;0;0;0;0;79;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;57;34;35;33;0;0,61;0,6;1,2;5;2,5;0;0;0;88;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;57;34;27;26;0;0,47;0,6;1,2;4,5;1,2;7;31,5;8,4;79;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;First;Starter;Snack;North America;17;17;13;13;0;0,76;1;1;2;0,5;4;8;2;86;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;First;Main;Non-Veg;North America;17;6;3;4;0;0,18;0,4;1,2;5,5;2,7;0;0;0;92;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;First;Main;Veg;North America;17;6;4;4;0;0,24;0,4;1,2;4,5;1,2;2;9;2,4;80;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;First;Main;Bread;North America;17;6;4;5;0;0,24;0,4;1,2;1;0,3;0;0;0;91;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;Second;Breakfast;;North America;17;17;13;13;0;0,76;1;1;0;0;4;0;0;94;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Meat;North America;17;10;10;10;1;0,59;0,6;1,2;5;2,5;0;0;0;94;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Veg;North America;17;10;8;8;0;0,47;0,6;1,2;4,5;1,2;2;9;2,4;84;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Eco;First;Main;Non-Veg;North America;157;94;70;72;0;0,45;0,6;1,2;5,5;2,7;0;0;0;86;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Eco;First;Main;Veg;North America;157;94;78;79;0;0,5;0,6;1,2;4,5;1,2;0;0;0;93;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Eco;Second;Breakfast;;North America;157;157;144;147;0;0,92;1;1;0;0;0;0;0;84;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Eco;Second;Dinner;Meat;North America;157;94;83;85;0;0,53;0,6;1,2;5;2,5;0;0;0;67;08:00;11:00;08:00;intercont
2024-12-22;4Y001;FRA;JFK;Eco;Second;Dinner;Veg;North America;157;94;94;88;0;0,6;0,6;1,2;4,5;1,2;0;0;0;92;08:00;11:00;08:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;35;21;20;20;0;0,57;0,6;1,2;5;2,5;1;5;2,5;89;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;35;21;20;19;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;95;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;35;14;11;11;0;0,31;0,4;1,2;5;2,5;3;15;7,5;79;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;35;14;12;12;0;0,34;0,4;1,2;4,5;1,2;2;9;2,4;76;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;35;14;11;12;0;0,31;0,4;1,2;6;3;0;0;0;95;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;35;21;21;21;1;0,6;0,6;1,2;3,5;1,8;0;0;0;92;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;35;21;21;20;0;0,6;0,6;1,2;2,5;0,8;0;0;0;89;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;35;35;34;34;0;0,97;1;1;0;0;1;0;0;75;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;35;21;18;18;0;0,51;0,6;1,2;5;2,5;3;15;7,5;67;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;35;21;15;16;0;0,43;0,6;1,2;4,5;1,2;0;0;0;83;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;First;Starter;Snack;Asia;28;28;29;28;1;1,04;1;1;2;0,5;0;0;0;93;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;First;Main;Non-Veg;Asia;28;11;10;10;0;0,36;0,4;1,2;5,5;2,7;1;5,5;2,7;78;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;First;Main;Veg;Asia;28;11;7;8;0;0,25;0,4;1,2;4,5;1,2;0;0;0;96;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;First;Main;Bread;Asia;28;11;10;10;0;0,36;0,4;1,2;1;0,3;1;1;0,3;100;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;Second;Breakfast;;Asia;28;28;20;20;0;0,71;1;1;0;0;8;0;0;97;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Meat;Asia;28;16;13;13;0;0,46;0,6;1,2;5;2,5;3;15;7,5;70;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Veg;Asia;28;16;14;15;0;0,5;0,6;1,2;4,5;1,2;0;0;0;89;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Eco;First;Main;Non-Veg;Asia;178;106;78;74;0;0,44;0,6;1,2;5,5;2,7;28;154;75,6;97;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Eco;First;Main;Veg;Asia;178;106;85;85;0;0,48;0,6;1,2;4,5;1,2;21;94,5;25,2;95;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Eco;Second;Breakfast;;Asia;178;178;161;163;0;0,9;1;1;0;0;0;0;0;71;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Eco;Second;Dinner;Meat;Asia;178;106;82;78;0;0,46;0,6;1,2;5;2,5;24;120;60;92;09:00;17:00;12:00;intercont
2024-12-22;4Y002;FRA;SIN;Eco;Second;Dinner;Veg;Asia;178;106;82;84;0;0,46;0,6;1,2;4,5;1,2;0;0;0;85;09:00;17:00;12:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;54;32;26;27;0;0,48;0,6;1,2;5;2,5;0;0;0;91;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;54;32;23;22;0;0,43;0,6;1,2;4,5;1,2;9;40,5;10,8;78;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Main;Meat;North America;54;21;16;15;0;0,3;0,4;1,2;5;2,5;5;25;12,5;86;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Main;Veg;North America;54;21;14;14;0;0,26;0,4;1,2;4,5;1,2;7;31,5;8,4;84;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Main;Fish;North America;54;21;14;15;0;0,26;0,4;1,2;6;3;0;0;0;68;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;54;32;24;24;0;0,44;0,6;1,2;3,5;1,8;8;28;14,4;89;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;54;32;31;29;0;0,57;0,6;1,2;2,5;0,8;1;2,5;0,8;88;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;54;54;47;45;0;0,87;1;1;0;0;7;0;0;100;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;54;32;26;25;0;0,48;0,6;1,2;5;2,5;6;30;15;69;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;54;32;27;27;0;0,5;0,6;1,2;4,5;1,2;5;22,5;6;68;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;First;Starter;Snack;North America;12;12;10;11;0;0,83;1;1;2;0,5;0;0;0;87;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;First;Main;Non-Veg;North America;12;4;2;2;0;0,17;0,4;1,2;5,5;2,7;2;11;5,4;66;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;First;Main;Veg;North America;12;4;1;2;0;0,08;0,4;1,2;4,5;1,2;0;0;0;71;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;First;Main;Bread;North America;12;4;1;2;0;0,08;0,4;1,2;1;0,3;0;0;0;100;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;Second;Breakfast;;North America;12;12;9;9;0;0,75;1;1;0;0;3;0;0;96;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Meat;North America;12;7;5;5;0;0,42;0,6;1,2;5;2,5;2;10;5;93;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Veg;North America;12;7;3;4;0;0,25;0,6;1,2;4,5;1,2;0;0;0;87;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Eco;First;Main;Non-Veg;North America;110;66;65;63;0;0,59;0,6;1,2;5,5;2,7;1;5,5;2,7;77;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Eco;First;Main;Veg;North America;110;66;52;51;0;0,47;0,6;1,2;4,5;1,2;14;63;16,8;67;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Eco;Second;Breakfast;;North America;110;110;115;109;0;1,05;1;1;0;0;0;0;0;86;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Eco;Second;Dinner;Meat;North America;110;66;51;51;0;0,46;0,6;1,2;5;2,5;15;75;37,5;69;12:00;15:00;11:00;intercont
2024-12-22;4Y003;FRA;LAX;Eco;Second;Dinner;Veg;North America;110;66;63;63;0;0,57;0,6;1,2;4,5;1,2;3;13,5;3,6;85;12:00;15:00;11:00;intercont
2024-12-22;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;51;30;28;29;0;0,55;0,6;1,2;5;2,5;0;0;0;96;13:30;07:00;10:00;intercont
2024-12-22;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;51;30;23;22;0;0,45;0,6;1,2;4,5;1,2;7;31,5;8,4;81;13:30;07:00;10:00;intercont
2024-12-22;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;51;20;21;20;4;0,41;0,4;1,2;5;2,5;0;0;0;79;13:30;07:00;10:00;intercont
2024-12-22;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;51;20;18;18;0;0,35;0,4;1,2;4,5;1,2;2;9;2,4;82;13:30;07:00;10:00;intercont
2024-12-22;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;51;20;17;17;0;0,33;0,4;1,2;6;3;3;18;9;94;13:30;07:00;10:00;intercont
